"","X2","X3"
"ENSG00000091073",0.305901621900856,0.0886273652628797
"ENSG00000006194",0.305673937726376,0.0836417672203135
"ENSG00000204386",0.305673937726376,0.0836417672203135
"ENSG00000177324",0.305615276032278,0.0837041223564912
"ENSG00000196296",0.30548128342246,0.0838466855551957
"ENSG00000138081",0.305337335049743,0.0840000494208974
"ENSG00000197557",0.305172558932948,0.0841758681717586
"ENSG00000135747",0.305147058823529,0.084203102471579
"ENSG00000231861",0.304858459695746,0.0845118010568022
"ENSG00000131808",0.304767399344629,0.0846093836975652
"ENSG00000147081",0.304492307287231,0.0849047057651148
"ENSG00000135537",0.304478609625668,0.0849194314225889
"ENSG00000152683",0.304478609625668,0.0849194314225889
"ENSG00000150051",0.304336927610569,0.0850718617318439
"ENSG00000197172",0.304198383472296,0.158176108341749
"ENSG00000167779",0.304144385026738,0.0852793479738369
"ENSG00000196549",0.304144385026738,0.0852793479738369
"ENSG00000236637",0.30392962692594,0.0855112324451252
"ENSG00000242950",0.303875866327297,0.0855693560422121
"ENSG00000163655",0.303835548817141,0.0856129654746629
"ENSG00000103091",0.303810160427808,0.0856404355837947
"ENSG00000108666",0.303810160427808,0.0856404355837947
"ENSG00000042781",0.303762580030752,0.0856919355676512
"ENSG00000116703",0.303711785063949,0.0857469411820485
"ENSG00000227164",0.303693799097443,0.0857664245950339
"ENSG00000099866",0.303602801741291,0.0858650501868116
"ENSG00000214042",0.303581420970008,0.0858882359230367
"ENSG00000123416",0.303475935828877,0.0860026965064322
"ENSG00000108255",0.303213030008573,0.0862884820403826
"ENSG00000100297",0.303141711229947,0.0863661329939343
"ENSG00000179941",0.303141711229947,0.0863661329939343
"ENSG00000115488",0.303067738480777,0.0864467302169635
"ENSG00000186803",0.302615028554695,0.0869412400774235
"ENSG00000089486",0.302473262032086,0.0870965416631857
"ENSG00000130695",0.302473262032086,0.0870965416631857
"ENSG00000163961",0.302473262032086,0.0870965416631857
"ENSG00000197302",0.302473262032086,0.0870965416631857
"ENSG00000186716",0.302139037433155,0.0874635183401363
"ENSG00000083937",0.301905734025086,0.0877203860312183
"ENSG00000185594",0.301893575036408,0.0877337889498896
"ENSG00000124641",0.301880494236217,0.0877482097393179
"ENSG00000085449",0.301855260776547,0.0877760332330019
"ENSG00000198010",0.30183003364343,0.0878038565110644
"ENSG00000117525",0.301804812834225,0.0878316795722999
"ENSG00000181894",0.301804812834225,0.0878316795722999
"ENSG00000174842",0.301763781117731,0.0878769593320249
"ENSG00000111885",0.301662907378955,0.0879883526689121
"ENSG00000102900",0.301470588235294,0.0882010276025301
"ENSG00000103018",0.301470588235294,0.0882010276025301
"ENSG00000144730",0.301470588235294,0.0882010276025301
"ENSG00000177535",0.301277976944695,0.0884144202018144
"ENSG00000177551",0.301265560682549,0.0884281896438608
"ENSG00000205856",0.301204635041934,0.0884957790451374
"ENSG00000124181",0.301136363636364,0.0885715646717322
"ENSG00000184571",0.301113334268274,0.0885971399537192
"ENSG00000183067",0.301078951224878,0.0886353345957431
"ENSG00000134183",0.301069880502282,0.0886454129731001
"ENSG00000074695",0.300802139037433,0.0889432930188359
"ENSG00000100271",0.300802139037433,0.0889432930188359
"ENSG00000187990",0.300802139037433,0.0889432930188359
"ENSG00000189139",0.300659937144145,0.0891018133575256
"ENSG00000188558",0.30058357668995,0.0891870258107222
"ENSG00000138660",0.300350998679654,0.089446949595137
"ENSG00000102580",0.300259158550307,0.0895497475208972
"ENSG00000159885",0.300133689839572,0.0896903324924286
"ENSG00000124875",0.300016718213677,0.0898215487270791
"ENSG00000172493",0.300016718213677,0.0898215487270791
"ENSG00000172292",0.299799465240642,0.0900656480866545
"ENSG00000112706",0.299744306417251,0.114166285880058
"ENSG00000100580",0.299657392205244,0.0902255515877653
"ENSG00000128513",0.299465240641711,0.0904421638942018
"ENSG00000148019",0.299465240641711,0.0904421638942018
"ENSG00000124198",0.299231043136713,0.0907067120081198
"ENSG00000160801",0.299156013411816,0.0907915901390908
"ENSG00000144655",0.299131016042781,0.0908198821437129
"ENSG00000106331",0.299055089629955,0.096371805787056
"ENSG00000180878",0.298756022880542,0.0912451084477333
"ENSG00000166415",0.298754494063914,0.0912468451689824
"ENSG00000169299",0.298537410136148,0.0914937069905304
"ENSG00000047188",0.29846256684492,0.0915789348724697
"ENSG00000065559",0.29846256684492,0.0915789348724697
"ENSG00000125726",0.298368070893001,0.0916866288497023
"ENSG00000156136",0.298128342245989,0.09196027379819
"ENSG00000185264",0.297924449929229,0.0921935027586469
"ENSG00000093000",0.297870143559176,0.0922556989837855
"ENSG00000155875",0.297863571681972,0.0922632278227426
"ENSG00000197217",0.297794117647059,0.0923428240587691
"ENSG00000205581",0.29755936133148,0.092612249296698
"ENSG00000107929",0.297509614718856,0.0926694194630107
"ENSG00000159199",0.297281647949689,0.0929317496386828
"ENSG00000105370",0.297274618450389,0.0929398477498178
"ENSG00000259371",0.297258900217282,0.0929579573881786
"ENSG00000168234",0.297175334252879,0.0930542824598306
"ENSG00000168906",0.297175334252879,0.0930542824598306
"ENSG00000239810",0.297168440091225,0.0930622326417496
"ENSG00000185372",0.297093915089403,0.0931482061630945
"ENSG00000198104",0.297093915089403,0.0931482061630945
"ENSG00000204548",0.297069085879123,0.0931768630827995
"ENSG00000241128",0.297069085879123,0.0931768630827995
"ENSG00000136352",0.297046753109777,0.0932026444501853
"ENSG00000186440",0.297044262893002,0.0932055195402186
"ENSG00000198601",0.297044262893002,0.0932055195402186
"ENSG00000204979",0.297044262893002,0.0932055195402186
"ENSG00000205030",0.297044262893002,0.0932055195402186
"ENSG00000175756",0.297008194019891,0.0932471705921919
"ENSG00000257949",0.29698337197363,0.0932758424535108
"ENSG00000125831",0.296660755807626,0.0936491071718673
"ENSG00000173285",0.296517472231519,0.0938152500333022
"ENSG00000170315",0.296457219251337,0.0938851827686647
"ENSG00000184032",0.296394683487374,0.0995158957194082
"ENSG00000144895",0.296314866915727,0.0940505621049275
"ENSG00000214239",0.296246786721127,0.0941297334294519
"ENSG00000080603",0.296187683284457,0.0997637468343792
"ENSG00000151650",0.296104334518266,0.094295557211883
"ENSG00000186086",0.29593140173544,0.106006364906338
"ENSG00000158220",0.295813488122299,0.0946348126811007
"ENSG00000256525",0.295813488122299,0.0946348126811007
"ENSG00000119147",0.295788770053476,0.0946636876825793
"ENSG00000090612",0.295454545454545,0.100645325409922
"ENSG00000166225",0.295454545454545,0.0950547792523134
"ENSG00000213780",0.295454545454545,0.0950547792523134
"ENSG00000174450",0.295386443612519,0.0951346190025205
"ENSG00000165259",0.295312109328871,0.0952218236733588
"ENSG00000133739",0.295120320855615,0.0954470998328947
"ENSG00000154723",0.294909329444734,0.0956954002572485
"ENSG00000064995",0.294835370991046,0.0957825528171928
"ENSG00000176105",0.294786096256685,0.0958406516229854
"ENSG00000188529",0.294786096256685,0.0958406516229854
"ENSG00000101951",0.29476447900196,0.0958661485347307
"ENSG00000020181",0.294565119008206,0.101722729667222
"ENSG00000171396",0.294187328641404,0.0965487902519458
"ENSG00000140481",0.293842298101312,0.0969586468342593
"ENSG00000106355",0.293807972948588,0.0969994933756771
"ENSG00000141127",0.293783422459893,0.0970287161992571
"ENSG00000198879",0.293783422459893,0.0970287161992571
"ENSG00000156466",0.293635610486263,0.097204800494655
"ENSG00000162300",0.293498249127141,0.0973686528398032
"ENSG00000129250",0.293449197860963,0.09742721476357
"ENSG00000196240",0.293416273899663,0.109149698967681
"ENSG00000106648",0.293346914126544,0.097549416587023
"ENSG00000130723",0.293139467890685,0.097797617092924
"ENSG00000196937",0.293114973262032,0.0978269554926284
"ENSG00000116183",0.292986710043094,0.0979806916933674
"ENSG00000188869",0.292842736246835,0.0981534770395218
"ENSG00000166603",0.292722644444798,0.0982977780804929
"ENSG00000171453",0.292687004783198,0.0983406332937602
"ENSG00000174851",0.292638089097257,0.0983994754641932
"ENSG00000131475",0.292446524064171,0.0986301721752533
"ENSG00000149269",0.292446524064171,0.0986301721752533
"ENSG00000125788",0.292137426601142,0.0990032752210414
"ENSG00000133256",0.292112299465241,0.0990336524872532
"ENSG00000170085",0.292112299465241,0.0990336524872532
"ENSG00000186350",0.292025669434792,0.104846838404113
"ENSG00000187726",0.291924464076055,0.0992609587332887
"ENSG00000105392",0.291908950619736,0.0992797497900923
"ENSG00000105854",0.29177807486631,0.0994383836808095
"ENSG00000130766",0.29177807486631,0.0994383836808095
"ENSG00000213937",0.29177807486631,0.0994383836808095
"ENSG00000103355",0.291684648231636,0.0995517431967437
"ENSG00000126767",0.29166005085651,0.105302519678953
"ENSG00000168575",0.291635331510402,0.0996116213028136
"ENSG00000104321",0.291614438989676,0.0996369962781959
"ENSG00000133884",0.29144385026738,0.0998443679283094
"ENSG00000164338",0.291349779321,0.0999588626383313
"ENSG00000137807",0.291133952716974,0.100221923448054
"ENSG00000117862",0.291109625668449,0.100251607399358
"ENSG00000158669",0.291109625668449,0.100251607399358
"ENSG00000177192",0.291109625668449,0.100251607399358
"ENSG00000184599",0.291091675962572,0.100273513965319
"ENSG00000172421",0.291002053301452,0.100382947452233
"ENSG00000124657",0.290927759449473,0.100473732317174
"ENSG00000178690",0.290914626533871,0.100489786814629
"ENSG00000177842",0.290775401069519,0.10066010426075
"ENSG00000183010",0.290775401069519,0.10066010426075
"ENSG00000153707",0.290582784694198,0.112773946279964
"ENSG00000067248",0.290516910414695,0.100976901047168
"ENSG00000184698",0.290367994823001,0.101159749034695
"ENSG00000126602",0.290106951871658,0.101480878807515
"ENSG00000152484",0.290106951871658,0.101480878807515
"ENSG00000164049",0.290063712511509,0.101534145399351
"ENSG00000254466",0.290023415761639,0.101583806035311
"ENSG00000105948",0.289964068865643,0.101656977030537
"ENSG00000163348",0.289964068865643,0.101656977030537
"ENSG00000204118",0.289947715027108,0.101677147294399
"ENSG00000196427",0.289818638007185,0.127255746992545
"ENSG00000131127",0.289772727272727,0.101893160812166
"ENSG00000165660",0.289772727272727,0.101893160812166
"ENSG00000166261",0.289772727272727,0.101893160812166
"ENSG00000180884",0.289772727272727,0.101893160812166
"ENSG00000162598",0.289732543808674,0.101942814248486
"ENSG00000122133",0.289641780714799,0.1020550347045
"ENSG00000185561",0.289629816336691,0.102069834557618
"ENSG00000080200",0.289438502673797,0.102306708845662
"ENSG00000162004",0.289438502673797,0.102306708845662
"ENSG00000180488",0.289128437543264,0.102691497448111
"ENSG00000178202",0.289104278074866,0.102721525060316
"ENSG00000177119",0.288842466245948,0.103047354800183
"ENSG00000083896",0.288770053475936,0.103137611605462
"ENSG00000118855",0.288770053475936,0.103137611605462
"ENSG00000167088",0.288770053475936,0.103137611605462
"ENSG00000187492",0.288699435662099,0.103225688668229
"ENSG00000048828",0.288580541234405,0.103374106440371
"ENSG00000138092",0.288292806220884,0.103733957779485
"ENSG00000258664",0.288292806220884,0.103733957779485
"ENSG00000177138",0.288183533230388,0.103870865963102
"ENSG00000144741",0.288101604278075,0.103973604269481
"ENSG00000225921",0.287982621438533,0.104122944500738
"ENSG00000108256",0.287958553691933,0.104153172598662
"ENSG00000188162",0.287850530343409,0.104288927087098
"ENSG00000081479",0.287816788587011,0.104331358202662
"ENSG00000169992",0.287767379679144,0.104393514671859
"ENSG00000125965",0.28757736438191,0.10463281464618
"ENSG00000004864",0.287433155080214,0.104814703971677
"ENSG00000009694",0.287433155080214,0.104814703971677
"ENSG00000188655",0.287409351620885,0.104844749893873
"ENSG00000163558",0.287386132265021,0.104874064792607
"ENSG00000181958",0.287126959213779,0.105201695847116
"ENSG00000123307",0.287111318867615,0.105221492109427
"ENSG00000132031",0.287098930481283,0.105237174302934
"ENSG00000167513",0.287098930481283,0.105237174302934
"ENSG00000177692",0.287098930481283,0.105237174302934
"ENSG00000239282",0.287098930481283,0.105237174302934
"ENSG00000185127",0.286892763757344,0.111381427581235
"ENSG00000145996",0.286812639807616,0.105600074890121
"ENSG00000111605",0.286764705882353,0.105660927796476
"ENSG00000170855",0.286764705882353,0.105660927796476
"ENSG00000185619",0.286764705882353,0.105660927796476
"ENSG00000107371",0.286621543576126,0.105842832112436
"ENSG00000134146",0.286430481283422,0.106085966579969
"ENSG00000197696",0.286430481283422,0.106085966579969
"ENSG00000072415",0.286311219108651,0.1062379457489
"ENSG00000167536",0.286096256684492,0.106512292777868
"ENSG00000198443",0.286085526594497,0.106526001090264
"ENSG00000256892",0.286062318091093,0.118740841606176
"ENSG00000125952",0.286028622091612,0.112510884465703
"ENSG00000106028",0.285929319093375,0.106725715793998
"ENSG00000105821",0.285762032085562,0.106939908511389
"ENSG00000128915",0.285762032085562,0.106939908511389
"ENSG00000151422",0.285762032085562,0.106939908511389
"ENSG00000183971",0.285762032085562,0.106939908511389
"ENSG00000153179",0.285690420514325,0.107031698189824
"ENSG00000106336",0.285475517943711,0.10730751039158
"ENSG00000205853",0.285451659724795,0.107338163692429
"ENSG00000103540",0.285427807486631,0.107368815898481
"ENSG00000131153",0.285427807486631,0.107368815898481
"ENSG00000139835",0.285427807486631,0.107368815898481
"ENSG00000179532",0.285427807486631,0.107368815898481
"ENSG00000180346",0.285427807486631,0.107368815898481
"ENSG00000101203",0.28542592426476,0.119599331351088
"ENSG00000130827",0.285397289586334,0.119638067242579
"ENSG00000164265",0.285396461336847,0.107409108454415
"ENSG00000206150",0.28535606059469,0.107461056634116
"ENSG00000220008",0.285164842980458,0.107707185159119
"ENSG00000119285",0.285117407195843,0.107768308443666
"ENSG00000116882",0.285093815284356,0.107798717471712
"ENSG00000206549",0.285093582887701,0.107799017053797
"ENSG00000117479",0.284950280931367,0.107983866667059
"ENSG00000124275",0.284854579611709,0.108107447505404
"ENSG00000163681",0.284854579611709,0.108107447505404
"ENSG00000112293",0.28475935828877,0.108230514088667
"ENSG00000155438",0.28475935828877,0.108230514088667
"ENSG00000221968",0.28475935828877,0.108230514088667
"ENSG00000109323",0.284496456915859,0.108570842000868
"ENSG00000184012",0.284448902137939,0.108632487892079
"ENSG00000198570",0.284302677674087,0.108822205507132
"ENSG00000059769",0.284185906889615,0.108973887518517
"ENSG00000116521",0.284114649608988,0.109066526803361
"ENSG00000142235",0.284090909090909,0.109097404225582
"ENSG00000182087",0.283971255846818,0.109253127797916
"ENSG00000175104",0.283947523344512,0.109284034475934
"ENSG00000104980",0.283899049256095,0.109347182371111
"ENSG00000105879",0.28380411561383,0.109470933230161
"ENSG00000065308",0.283756684491979,0.109532801533403
"ENSG00000198087",0.283756684491979,0.109532801533403
"ENSG00000187545",0.283609067648149,0.1097255184108
"ENSG00000181023",0.283557972840343,0.109792283058559
"ENSG00000013503",0.283446144551084,0.109938513509802
"ENSG00000105136",0.283422459893048,0.109969503132267
"ENSG00000085377",0.283373760435841,0.110033243381831
"ENSG00000154263",0.283296978729925,0.110133795416035
"ENSG00000112116",0.283137221091175,0.110343232470329
"ENSG00000117394",0.283088235294118,0.110407511116448
"ENSG00000132911",0.283076745032784,0.110422592585704
"ENSG00000127191",0.28306744617837,0.116446243015234
"ENSG00000166884",0.282953815040923,0.110584040364358
"ENSG00000177272",0.282908484063714,0.110643619640872
"ENSG00000180988",0.282703892196719,0.110912818024118
"ENSG00000160505",0.282694131361736,0.110925673431858
"ENSG00000137948",0.282681879791461,0.110941810819476
"ENSG00000183576",0.282634133982913,0.111004716925628
"ENSG00000123064",0.282610513228705,0.111035847659672
"ENSG00000196468",0.282595369936198,0.111055809054641
"ENSG00000101333",0.282419786096257,0.111287454600334
"ENSG00000204160",0.282419786096257,0.111287454600334
"ENSG00000167670",0.282179888723336,0.111604533861533
"ENSG00000170606",0.281751336898396,0.112172648668771
"ENSG00000128253",0.281735819815754,0.112193259660862
"ENSG00000155714",0.281727910433166,0.112203766608141
"ENSG00000140505",0.281620026301297,0.112347155222688
"ENSG00000170627",0.281615203693811,0.112353568147145
"ENSG00000131115",0.281082887700535,0.11306310994812
"ENSG00000086570",0.281033210202153,0.113129497564136
"ENSG00000067992",0.280939250583946,0.113255142384535
"ENSG00000186185",0.280939250583946,0.113255142384535
"ENSG00000100711",0.280842543279149,0.113384570565929
"ENSG00000164080",0.280842543279149,0.113384570565929
"ENSG00000205864",0.280792655651086,0.113451380938235
"ENSG00000197265",0.28077212431947,0.11347888541142
"ENSG00000107897",0.280748663101604,0.113510320971714
"ENSG00000140044",0.280748663101604,0.113510320971714
"ENSG00000160224",0.280555126414445,0.113769888509051
"ENSG00000177992",0.280531024885426,0.113802244080515
"ENSG00000120685",0.280484755995776,0.11386437796259
"ENSG00000067082",0.280461310954067,0.113895871690589
"ENSG00000004700",0.280437871790518,0.113927364038844
"ENSG00000124784",0.280414438502674,0.113958855006464
"ENSG00000234560",0.280402781060813,0.113974523357388
"ENSG00000197961",0.280317601790773,0.114089058700163
"ENSG00000103494",0.280294170721079,0.114120580122285
"ENSG00000188739",0.280270745526043,0.114152100155016
"ENSG00000152580",0.280103619261567,0.114377167816193
"ENSG00000186591",0.280103619261567,0.114377167816193
"ENSG00000082397",0.280080213903743,0.114408714114123
"ENSG00000143641",0.280080213903743,0.114408714114123
"ENSG00000175768",0.280080213903743,0.114408714114123
"ENSG00000187801",0.280080213903743,0.114408714114123
"ENSG00000075429",0.280076359688501,0.114413909541185
"ENSG00000141437",0.280030117244858,0.11447625745667
"ENSG00000105953",0.279936492997091,0.114602567279605
"ENSG00000124091",0.279756382792448,0.114845849658371
"ENSG00000112077",0.279698972500033,0.114923477247604
"ENSG00000114902",0.279648984970759,0.114991100060379
"ENSG00000165813",0.279648984970759,0.114991100060379
"ENSG00000070761",0.279411764705882,0.115312415776359
"ENSG00000136379",0.27935111472838,0.121529260016667
"ENSG00000116996",0.279311297081713,0.1154487016556
"ENSG00000173960",0.279267987939187,0.115507488291875
"ENSG00000107807",0.279180838837027,0.115625849876155
"ENSG00000134851",0.279100861674711,0.115734550616581
"ENSG00000011590",0.27909650847005,0.115740469453077
"ENSG00000028277",0.279077540106952,0.115766262435534
"ENSG00000076248",0.279077540106952,0.115766262435534
"ENSG00000092108",0.278743315508021,0.116221442376757
"ENSG00000145779",0.278743315508021,0.116221442376757
"ENSG00000163002",0.278743315508021,0.116221442376757
"ENSG00000214367",0.278743315508021,0.116221442376757
"ENSG00000198964",0.278622768391198,0.116385942858895
"ENSG00000135048",0.278599482881284,0.11641773865632
"ENSG00000145216",0.278599482881284,0.11641773865632
"ENSG00000196156",0.278502268011678,0.116550553266813
"ENSG00000258873",0.278502268011678,0.116550553266813
"ENSG00000174667",0.27847899646219,0.116582363550687
"ENSG00000175619",0.27847899646219,0.116582363550687
"ENSG00000176219",0.27847899646219,0.116582363550687
"ENSG00000185982",0.27847899646219,0.116582363550687
"ENSG00000186393",0.27847899646219,0.116582363550687
"ENSG00000187170",0.27847899646219,0.116582363550687
"ENSG00000204293",0.27847899646219,0.116582363550687
"ENSG00000205495",0.27847899646219,0.116582363550687
"ENSG00000206107",0.27847899646219,0.116582363550687
"ENSG00000141933",0.278381576567372,0.116715598859814
"ENSG00000162621",0.278197809382318,0.116967235543163
"ENSG00000132872",0.278167852390777,0.117008294702905
"ENSG00000096696",0.278098104087856,0.117103933653441
"ENSG00000145740",0.278098104087856,0.117103933653441
"ENSG00000184916",0.277859237536657,0.123615429007175
"ENSG00000107165",0.277833500501505,0.117467288884569
"ENSG00000090861",0.27774064171123,0.117595002299884
"ENSG00000100888",0.27774064171123,0.117595002299884
"ENSG00000136367",0.27774064171123,0.117595002299884
"ENSG00000137404",0.27774064171123,0.117595002299884
"ENSG00000166153",0.27774064171123,0.117595002299884
"ENSG00000138385",0.277596725294429,0.117793142481472
"ENSG00000148248",0.27752238485162,0.117895589841902
"ENSG00000007392",0.277406417112299,0.118055535756833
"ENSG00000185899",0.277339277842149,0.118148210016753
"ENSG00000001497",0.277262472765477,0.118254292769264
"ENSG00000241945",0.277262472765477,0.118254292769264
"ENSG00000144362",0.277072192513369,0.118517412669862
"ENSG00000236032",0.277058346550877,0.11853657591035
"ENSG00000175334",0.276951366061317,0.118684718079702
"ENSG00000012174",0.276761093972049,0.11894853986876
"ENSG00000124882",0.276750824457618,0.118962791482195
"ENSG00000105976",0.276737967914438,0.118980635061834
"ENSG00000197223",0.276737967914438,0.118980635061834
"ENSG00000218891",0.276737967914438,0.118980635061834
"ENSG00000147416",0.276496170585543,0.11931659677246
"ENSG00000115540",0.276403743315508,0.119445204951561
"ENSG00000183688",0.276403743315508,0.119445204951561
"ENSG00000171827",0.276259715178622,0.119645819029943
"ENSG00000148291",0.276026392961877,0.12621455504991
"ENSG00000100911",0.275948524663388,0.120080126888217
"ENSG00000185798",0.275758336385194,0.120346137051735
"ENSG00000139168",0.275591210120718,0.120580252866812
"ENSG00000183146",0.275469605346416,0.173176188351716
"ENSG00000100836",0.275424083856242,0.120814707336879
"ENSG00000186130",0.275401069518717,0.120847019734075
"ENSG00000226650",0.275372046009887,0.120887778241389
"ENSG00000180934",0.275268127729413,0.121033797366768
"ENSG00000070886",0.275210942429797,0.121114206310994
"ENSG00000139223",0.275076636200855,0.121303212123673
"ENSG00000117222",0.274945683265459,0.121487709990592
"ENSG00000109756",0.274922705062815,0.1215201051783
"ENSG00000144827",0.274732620320856,0.121788337237927
"ENSG00000151474",0.274732620320856,0.121788337237927
"ENSG00000077454",0.274611402799483,0.121959619108164
"ENSG00000162885",0.274467204615652,0.122163605971151
"ENSG00000112742",0.274421326269387,0.122228559908185
"ENSG00000100281",0.274398395721925,0.122261034278864
"ENSG00000127804",0.274398395721925,0.122261034278864
"ENSG00000241978",0.274398395721925,0.122261034278864
"ENSG00000145817",0.274254200004911,0.122465391955695
"ENSG00000050748",0.274188532783795,0.122558541166291
"ENSG00000156076",0.274183186472845,0.128868878429616
"ENSG00000105889",0.274155816058217,0.122604969602765
"ENSG00000128272",0.274132896205645,0.122637503036774
"ENSG00000153485",0.274132896205645,0.122637503036774
"ENSG00000021300",0.274064171122995,0.122735092833432
"ENSG00000070814",0.274064171122995,0.122735092833432
"ENSG00000172728",0.274064171122995,0.122735092833432
"ENSG00000185651",0.274064171122995,0.122735092833432
"ENSG00000171960",0.273942841867531,0.122907521434997
"ENSG00000198836",0.273729946524064,0.123210514887
"ENSG00000069482",0.273585694947008,0.123416129122473
"ENSG00000182240",0.273460410557185,0.129920870852199
"ENSG00000119714",0.273418568682532,0.123654666897009
"ENSG00000125900",0.273296357285501,0.123829314493524
"ENSG00000088356",0.27308431615358,0.124132768355812
"ENSG00000122376",0.27308431615358,0.124132768355812
"ENSG00000165953",0.273041279113538,0.124194426295585
"ENSG00000089022",0.272750063624628,0.124612239338086
"ENSG00000108960",0.272727272727273,0.124644981830575
"ENSG00000168005",0.272727272727273,0.124644981830575
"ENSG00000196266",0.272679379889539,0.124713807751217
"ENSG00000143867",0.272582937360152,0.124852489015929
"ENSG00000103005",0.272393048128342,0.125125877647187
"ENSG00000181001",0.272316304587891,0.125236493151232
"ENSG00000165682",0.272310623573548,0.125244684449348
"ENSG00000114124",0.27207363946123,0.125586739067073
"ENSG00000169914",0.272058823529412,0.125608146824395
"ENSG00000223443",0.271949365434148,0.1257663881824
"ENSG00000164898",0.271838191426949,0.125927261267542
"ENSG00000164488",0.271770015042621,0.126025990468612
"ENSG00000161981",0.271747306037773,0.126058889090998
"ENSG00000132321",0.271724598930481,0.126091791321262
"ENSG00000205277",0.271724598930481,0.126091791321262
"ENSG00000165509",0.271669963566197,0.126170983129232
"ENSG00000198887",0.271390374331551,0.126576813092361
"ENSG00000203970",0.271386797119524,0.154427738930806
"ENSG00000174038",0.271320708353372,0.126678084964967
"ENSG00000105223",0.271101457906733,0.126997195685237
"ENSG00000144711",0.27105614973262,0.127063214087752
"ENSG00000137269",0.270979620628274,0.127174782058236
"ENSG00000070010",0.270934317673744,0.127240861110824
"ENSG00000125571",0.270824958510582,0.1274004774063
"ENSG00000111364",0.270767177440756,0.127484872121448
"ENSG00000168282",0.270767177440756,0.127484872121448
"ENSG00000215372",0.270614898072991,0.172173751195664
"ENSG00000188566",0.270523357889494,0.127841448910043
"ENSG00000197063",0.270387700534759,0.128040161528885
"ENSG00000150244",0.270281697615537,0.128195594757931
"ENSG00000125743",0.270121195285563,0.128431206383538
"ENSG00000112812",0.270112153321665,0.1284444891726
"ENSG00000123453",0.270098612736086,0.128464382406492
"ENSG00000157335",0.270041344521032,0.14178012974357
"ENSG00000110435",0.269990099188913,0.128623887965736
"ENSG00000071462",0.269832005512359,0.128856533795134
"ENSG00000163634",0.269794721407625,0.135353797413589
"ENSG00000146109",0.269786886875556,0.1289229859681
"ENSG00000158545",0.269741790864062,0.128989430102582
"ENSG00000169282",0.269741790864062,0.128989430102582
"ENSG00000148399",0.269719251336898,0.129022649153686
"ENSG00000181191",0.269719251336898,0.129022649153686
"ENSG00000004846",0.269664103398855,0.129103953544739
"ENSG00000163098",0.269439188114047,0.129435937056286
"ENSG00000197428",0.269437965623449,0.12943774321899
"ENSG00000256436",0.269285424260546,0.129663260720398
"ENSG00000185559",0.269275892785066,0.129677361694656
"ENSG00000009780",0.269262915343863,0.129696562489483
"ENSG00000167751",0.269244866637426,0.129723269971156
"ENSG00000086189",0.269095775110875,0.129944042649743
"ENSG00000104133",0.269050802139037,0.130010692397045
"ENSG00000163159",0.269050802139037,0.130010692397045
"ENSG00000136541",0.268973587428954,0.130125183077437
"ENSG00000167800",0.268780854035513,0.130411284432625
"ENSG00000003989",0.268716577540107,0.130506802178584
"ENSG00000065923",0.268716577540107,0.130506802178584
"ENSG00000138035",0.268716577540107,0.130506802178584
"ENSG00000146243",0.268716577540107,0.130506802178584
"ENSG00000144962",0.268317327727898,0.131101261039788
"ENSG00000176787",0.268304481512945,0.131120421361922
"ENSG00000100567",0.26829483628986,0.131134808713213
"ENSG00000124529",0.268282491534571,0.131153224534444
"ENSG00000109534",0.26823765448378,0.131220128173296
"ENSG00000182197",0.26823765448378,0.131220128173296
"ENSG00000114744",0.268137761559378,0.131369273910212
"ENSG00000095383",0.268070528219304,0.131469727363518
"ENSG00000100604",0.268048128342246,0.13150320762572
"ENSG00000113327",0.26792990323318,0.131680018376125
"ENSG00000166049",0.267898294730906,0.131727319911077
"ENSG00000104131",0.267825819597769,0.131835824848482
"ENSG00000008018",0.267770623819186,0.131918504437813
"ENSG00000172432",0.267713903743315,0.132003507102694
"ENSG00000177602",0.267591513013982,0.132187063495458
"ENSG00000170537",0.267379679144385,0.132505206948145
"ENSG00000184634",0.267379679144385,0.132505206948145
"ENSG00000198960",0.267379679144385,0.132505206948145
"ENSG00000204519",0.267379679144385,0.132505206948145
"ENSG00000166148",0.267291239645384,0.132638196778316
"ENSG00000165724",0.267253231807072,0.139217084931794
"ENSG00000109762",0.267045454545455,0.133008309055652
"ENSG00000137411",0.267045454545455,0.133008309055652
"ENSG00000000419",0.266967584295715,0.133125727319129
"ENSG00000165672",0.266711229946524,0.133512815313895
"ENSG00000241685",0.26661095698049,0.133664449733815
"ENSG00000203870",0.266550734316408,0.140299012362103
"ENSG00000186115",0.266460117677963,0.133892789887925
"ENSG00000116161",0.266421531383065,0.133951247763063
"ENSG00000105202",0.266377005347594,0.13401872760663
"ENSG00000105737",0.266377005347594,0.13401872760663
"ENSG00000166704",0.266377005347594,0.13401872760663
"ENSG00000205937",0.266377005347594,0.13401872760663
"ENSG00000102554",0.266254391150077,0.13420468033897
"ENSG00000131080",0.266042780748663,0.134526047812655
"ENSG00000162889",0.266042780748663,0.134526047812655
"ENSG00000164142",0.266042780748663,0.134526047812655
"ENSG00000167695",0.265970123012388,0.141197842405996
"ENSG00000174106",0.265897886781117,0.134746420620669
"ENSG00000047644",0.265822896638016,0.141426425835887
"ENSG00000140968",0.265797407032052,0.134899398408847
"ENSG00000112592",0.265741357969065,0.134984787052675
"ENSG00000157330",0.265739513723955,0.134987597365382
